year,section,type,Champ,Art,prog,Ligne,code,fr_label,ar_label,amount_previous,amount_proposed,amount_approved
2024,Fonctionnement,recettes,30,10,00,16,30.10.16,Taxe sur les opérations de lotissement,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻋﻣﻠﻴﺎﺕ ﺗﺠﺰﺋﺔ ﺍﻷﺭﺍﻀﻲ   ,300000.0,180000.0,180000.0
2024,Fonctionnement,recettes,30,10,00,17,30.10.17,Taxe sur les opérations de morcellement,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻋﻣﻠﻴﺎﺕ ﺗﻘﺴﻴﻢ ﺍﻷﺭﺍﻀﻲ   ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,10,00,18,30.10.18,Taxe dhabitation,ﺭﺴﻢ ﺍﻟﺴﻜﻦ,60000.0,70000.0,70000.0
2024,Fonctionnement,recettes,30,10,00,19,30.10.19,Taxe sur les services communaux,ﺭﺴﻢ ﺍﻟﺧﺪﻣﺎﺕ ﺍﻟﺠﻣﺎﻋﻴﺔ,6500000.0,7400000.0,7400000.0
2024,Fonctionnement,recettes,30,10,00,20,30.10.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,10,00,21,30.10.21,Redevances sur les saillies situées sur le domaine public communal,ﺔ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺍﻟﺑﺮﻮﺯﺍﺕ ﺇﻟﻰ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﺍﻟﻌﺎﻣ      ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,10,00,22,30.10.22,Redevance doccupation temporaire du domaine public communal pour usage lié à la construction,ﻷﻏﺮﺍﺾ ﺗﺮﺗﺑﻄ ﺑﺎﻟﺑﻧﺎﺀ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺷﻐﻞ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﺍﻟﻌﺎﻣﺔ ﻣﺆﻗﺘﺎ    ,400000.0,400000.0,400000.0
2024,Fonctionnement,recettes,30,10,00,23,30.10.23,Produit de location dimmeubles à usage dhabitation,ﻣﻧﺘﻮﺝ ﻛﺮﺍﺀ ﺑﻧﺎﻳﺎﺕ ﻟﻠﺴﻜﻧﻰ   ,60000.0,70000.0,70000.0
2024,Fonctionnement,recettes,30,10,00,24,30.10.24,Produit de lexploitation de bâtiments,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﺍﻟﺑﻧﺎﻳﺎﺕ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,10,00,25,30.10.25,Autres produits des biens immobiliers,ﻣﺤﺼﻮﻻﺕ ﺃﺧﺮﻯ ﻟﻠﻌﻘﺎﺭﺍﺕ,100.0,100.0,100.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total de larticle  10,,14440100.0,15210100.0,15210100.0
2024,Fonctionnement,recettes,30,20,00,0,30.20.00,Protection de lenvironnement,ﺍﻟﻣﺤﺎﻓﻈﺔ ﻋﻠﻰ ﺍﻟﺑﻴﺋﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,10,30.20.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,11,30.20.11,Taxe sur la dégradation des chaussées,ﺍﻟﺮﺴﻢ ﺍﻟﻣﺘﺮﺗﺏ ﻋﻠﻰ ﺇﺗﻼﻑ ﺍﻟﻄﺮﻖ   ,200000.0,100000.0,100000.0
2024,Fonctionnement,recettes,30,20,00,20,30.20.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,21,30.20.21,Concession du service des pompes funèbres,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﻧﻘﻞ ﺍﻷﻣﻮﺍﺕ ,100.0,100.0,100.0
2024,Fonctionnement,recettes,30,20,00,22,30.20.22,Concession du service de lexploitation de lusine de traitement des ordures ménagères,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺍﺴﺘﻐﻼﻝ ﻣﻌﻣﻞ ﺗﻜﺮﻳﺮ ﺍﻷﺯﺑﺎﻝ ﺍﻟﻣﻧﺰﻟﻴﺔ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,23,30.20.23,Concession du service de la décharge contrôlée,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﻣﺼﻠﺤﺔ ﻣﺮﺍﻗﺑﺔ ﺗﻔﺮﻳﻎ ﺍﻷﺯﺑﺎﻝ  ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,30,30.20.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,31,30.20.31,Produit de cimetière et inhumation,ﻣﺪﺧﻮﻝ ﺍﻟﻣﻘﺎﺑﺮ ﻮﺪﻓﻦ ﺍﻷﻣﻮﺍﺕ   ,240000.0,200000.0,200000.0
2024,Fonctionnement,recettes,30,20,00,32,30.20.32,Taxe denlèvement des déchets des jardins industriels et matériaux ou déblais abandonnés sur la voie publique,ﺍﻟﺑﻧﺎﺀ ﺍﻟﻣﺘﺮﻮﻛﺔ ﻋﻠﻰ ﺍﻟﻄﺮﻳﻖ ﺍﻟﻌﻣﻮﻣﻴﺔ ﺭﺴﻮﻢ ﺭﻓﻊ ﻧﻔﺎﻳﺎﺕ ﺍﻟﺤﺪﺍﺋﻖ ﻮﺑﻘﺎﻳﺎ ﺍﻟﻣﻮﺍﺪ ﺍﻟﺼﻧﺎﻋﻴﺔ ﻮﻣﻮﺍﺪ               ,100.0,100.0,100.0
2024,Fonctionnement,recettes,30,20,00,33,30.20.33,Redevances gestion déchets ménagers et assimilés,ﻣﺴﺘﺤﻘﺎﺕ ﺗﺪﺑﻴﺮ ﺍﻟﻧﻔﺎﻳﺎﺕ ﺍﻟﻣﻧﺰﻟﻴﺔ ﻮﻏﻴﺮﻫﺎ    ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,34,30.20.34,Redevances gestion déchets non dangereux,ﻣﺴﺘﺤﻘﺎﺕ ﺗﺪﺑﻴﺮ ﺍﻟﻧﻔﺎﻳﺎﺕ ﻏﻴﺮ ﺍﻟﺧﻄﻴﺮﺓ   ,0.0,0.0,0.0
2024,Fonctionnement,recettes,30,20,00,35,30.20.35,Produits des pompes funèbres,ﻣﻧﺘﻮﺝ ﻣﺼﻠﺤﺔ ﻧﻘﻞ ﺍﻷﻣﻮﺍﺕ ,100.0,100.0,100.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total de larticle  20,,440300.0,300300.0,300300.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total du chapitre  30,,14880400.0,15510400.0,15510400.0
2024,Fonctionnement,recettes,40,0,00,0,40.00.00,DOMAINE DES AFFAIRES ECONOMIQUES,ﻣﺠﺎﻝ ﺍﻟﺷﺆﻮﻦ ﺍﻹﻗﺘﺼﺎﺪﻳﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,0,40.10.00,Commerce et industrie,ﺍﻟﺘﺠﺎﺭﺓ ﻮﺍﻟﺼﻧﺎﻋﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,10,40.10.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,11,40.10.11,Taxe sur les débits de boissons,ﺍﻟﻀﺮﻳﺑﺔ ﻋﻠﻰ ﻣﺤﻼﺕ ﺑﻴﻊ ﺍﻟﻣﺷﺮﻮﺑﺎﺕ   ,300000.0,455000.0,455000.0
2024,Fonctionnement,recettes,40,10,00,12,40.10.12,Taxe sur les fermetures tardives et ouvertures matinales,,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,13,40.10.13,Taxe sur les colporteurs vendant sur la voie publique,,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,14,40.10.14,Taxe sur les eaux minérales et de table,,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,15,40.10.15,Taxe sur lextraction des produits de carrières,ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺍﺴﺘﺧﺮﺍﺝ ﻣﻮﺍﺪ ﺍﻟﻣﻘﺎﻟﻊ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,16,40.10.16,Impôt des patentes,ﻀﺮﻳﺑﺔ ﺍﻟﺘﺠﺎﺭﺓ   ,20000.0,25000.0,25000.0
2024,Fonctionnement,recettes,40,10,00,17,40.10.17,Patente des marchés ruraux,,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,18,40.10.18,Taxe principale dabattage,ﻀﺮﻳﺑﺔ ﺍﻟﺬﺑﺢ,500000.0,500000.0,500000.0
2024,Fonctionnement,recettes,40,10,00,19,40.10.19,Taxe de sacrification,ﺭﺴﻮﻢ ﺍﻷﻀﺎﺤﻲ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,23,40.10.23,Surtaxe destampillage des tapis,ﺍﻟﺮﺴﻢ ﺍﻹﻀﺎﻓﻲ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﻄﺑﻊ ﺍﻟﺰﺭﺍﺑﻲ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,24,40.10.24,Produits du casino,,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,25,40.10.25,Taxe Professionnelle,ﺍﻟﺮﺴﻢ ﺍﻟﻣﻬﻧﻲ,3000000.0,3100000.0,3100000.0
2024,Fonctionnement,recettes,40,10,00,20,40.10.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,21,40.10.21,Droits perçus sur les marchés et lieux de vente publics,ﻮﺍﺠﺑﺎﺕ ﻣﻘﺑﻮﻀﺔ ﻓﻲ ﺍﻷﺴﻮﺍﻖ ﻮﺴﺎﺤﺎﺕ ﺍﻟﺑﻴﻊ ﺍﻟﻌﻣﻮﻣﻴﺔ         ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,22,40.10.22,Droits perçus aux marchés aux bestiaux,ﻮﺍﺠﺑﺎﺕ ﺃﺴﻮﺍﻖ ﺍﻟﺑﻬﺎﺋﻢ     ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,23,40.10.23,Droits de stationnement et dentrée aux souks hebdomadaires,ﻮﺍﺠﺑﺎﺕ ﺍﻟﻮﻗﻮﻑ ﻮﺍﻟﺪﺧﻮﻝ ﺇﻟﻰ ﺍﻷﺴﻮﺍﻖ ﺍﻷﺴﺑﻮﻋﻴﺔ    ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,24,40.10.24,Droits perçus sur dautres lieux de vente publiques,ﻮﺍﺠﺑﺎﺕ ﻣﻘﺑﻮﻀﺔ ﺑﺴﺎﺤﺎﺕ ﺃﺧﺮﻯ ﻟﻠﺑﻴﻊ ﺍﻟﻌﻣﻮﻣﻲ       ,100000.0,200000.0,200000.0
2024,Fonctionnement,recettes,40,10,00,25,40.10.25,Produit de location et dexploitation des biens relevant de la CL,ﻣﻧﺘﻮﺝ ﻛﺮﺍﺀ ﻮﺍﺴﺘﻐﻼﻝ ﻣﻮﺍﺪ ﻓﻲ ﺤﻮﺯﺓ ﺍﻟﺠﻣﺎﻋﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,26,40.10.26,Produit de location des locaux à usage commercial ou professionnel,ﻲ ﻣﻧﺘﻮﺝ ﻛﺮﺍﺀ ﻣﺤﻼﺕ ﺗﺠﺎﺭﻳﺔ ﺃﻮ ﻣﺧﺼﺼﺔ ﻟﻣﺰﺍﻮﻟﺔ ﻧﺷﺎﻄ ﻣﻬﻧ     ,2500000.0,1500000.0,1500000.0
2024,Fonctionnement,recettes,40,10,00,27,40.10.27,Produit daffermage des souks communaux,ﻣﻧﺘﻮﺝ ﺇﻳﺠﺎﺭ ﺍﻷﺴﻮﺍﻖ ﺍﻟﺠﻣﺎﻋﻴﺔ,900000.0,1000000.0,1000000.0
2024,Fonctionnement,recettes,40,10,00,28,40.10.28,Produit des bains douches,ﻣﻧﺘﻮﺝ ﺍﻟﺤﻣﺎﻣﺎﺕ ﻮﺍﻟﺮﺷﺎﺷﺎﺕ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,29,40.10.29,Produit de lexploitation de terrains,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﺍﻷﺭﺍﻀﻲ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,30,40.10.30,Produit du domaine forestier relevant du territoire communal,ﻣﻧﺘﻮﺝ ﺍﻟﻣﻠﻙ ﺍﻟﻐﺎﺑﻮﻱ ﺍﻟﺘﺎﺑﻊ ﻟﻠﺠﻣﺎﻋﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,31,40.10.31,Produit de location dautres biens,ﻣﻧﺘﻮﺝ ﻛﺮﺍﺀ ﻋﻘﺎﺭﺍﺕ ﺃﺧﺮﻯ ﻮﻣﺧﺘﻠﻑ ﺍﻷﻛﺮﻳﺔ,60000.0,60000.0,60000.0
2024,Fonctionnement,recettes,40,10,00,32,40.10.32,Concession des services communaux,ﺍﻣﺘﻴﺎﺯ ﺍﻟﻣﺮﺍﻓﻖ ﺍﻟﺠﻣﺎﻋﻴﺔ,345400.0,360000.0,360000.0
2024,Fonctionnement,recettes,40,10,00,33,40.10.33,Concession pour distribution deau,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺗﻮﺯﻳﻊ ﺍﻟﻣﺎﺀ ﺍﻟﻌﺬﺏ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,34,40.10.34,Concession pour distribution dénergie,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺗﻮﺯﻳﻊ ﺍﻟﻄﺎﻗﺔ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,35,40.10.35,Concession dexploitation des buvettes municipales,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺍﺴﺘﻐﻼﻝ ﺍﻟﻣﺷﺎﺭﺏ ﻮﺍﻟﺤﺎﻧﺎﺕ ﺍﻟﺑﻠﺪﻳﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,36,40.10.36,Produits des autres concessions,ﻣﺤﺎﺼﻴﻞ ﺍﻣﺘﻴﺎﺯﺍﺕ ﺃﺧﺮﻯ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,37,40.10.37,Redevance doccupation temporaire du domaine public communal pour un usage commercial industriel ou professionnel,ﻷﻏﺮﺍﺾ ﺗﺠﺎﺭﻳﺔ ﺃﻮ ﺼﻧﺎﻋﻴﺔ ﺃﻮ ﻣﻬﻧﻴﺔ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺷﻐﻞ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﺍﻟﻌﺎﻣﺔ ﻣﺆﻗﺘﺎ,1000000.0,1400000.0,1400000.0
2024,Fonctionnement,recettes,40,10,00,38,40.10.38,Redevance doccupation temporaire du domaine public communal par des biens meubles et immeubles liés à lexercice dun commerce dune industrie,ﻣﻬﻧﻴﺔ ﺕ ﺃﻮ ﻋﻘﺎﺭﺍﺕ ﺗﺮﺗﺑﻄ ﺑﻣﻣﺎﺭﺴﺔ ﺃﻋﻣﺎﻝ ﺗﺠﺎﺭﻳﺔ ﺃﻮ ﺼﻧﺎﻋﻴﺔ ﺃﻮ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺷﻐﻞ ﺍﻷﻣﻼﻙ ﺍﻟﺠﻣﺎﻋﻴﺔ ﻣﺆﻗﺘﺎ ﺑﻣﻧﻘﻮﻻ       ,500000.0,500000.0,500000.0
2024,Fonctionnement,recettes,40,10,00,39,40.10.39,Produit de lexploitation de terrains agricoles,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﺍﻷﺭﺍﻀﻲ ﺍﻟﻔﻼﺤﻴﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,30,40.10.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺧﺪﻣﺎﺕ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,31,40.10.31,Droit déquarrissage,,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,32,40.10.32,Taxe déchaudage des porcs et des abats,ﺭﺴﻮﻢ ﺇﻳﻐﺎﺭ ﺍﻟﺧﻧﺎﺯﻳﺮ ﻮﺍﻷﺤﺷﺎﺀ      ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,33,40.10.33,Fournitures darmes et munitions,ﺍﻟﺘﺰﻮﻳﺪ ﺑﺎﻟﺴﻼﺡ ﻮﺍﻟﻌﺪﺓ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,34,40.10.34,Taxe sur les visites vétérinaires à loccasion des abattages exceptionnels,ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﻓﺤﺺ ﻟﺤﻮﻢ ﺍﻟﺬﺑﺢ ﺍﻹﺴﺘﺜﻧﺎﺋﻲ      ,5000.0,20000.0,20000.0
2024,Fonctionnement,recettes,40,10,00,35,40.10.35,Taxe dutilisation de la triperie,ﺭﺴﻮﻢ ﻣﻐﺴﻞ ﺍﻷﻣﻌﺎﺀ,50000.0,50000.0,50000.0
2024,Fonctionnement,recettes,40,10,00,36,40.10.36,Taxe frigorifique,ﺭﺴﻮﻢ ﺍﻟﺘﺑﺮﻳﺪ,100.0,200000.0,200000.0
2024,Fonctionnement,recettes,40,10,00,37,40.10.37,Taxe de stabulation,ﺭﺴﻮﻢ ﺍﻟﺮﺑﻄ ﺑﺎﻹﺴﻄﺑﻞ,25000.0,25000.0,25000.0
2024,Fonctionnement,recettes,40,10,00,38,40.10.38,Droit de criée,ﺤﻘﻮﻖ ﺍﻟﺴﻣﺴﺮﺓ ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,39,40.10.39,Redevances sur les recettes des mandataires du marché de gros des fruits et légumes,ﻮﺍﻟﻔﻮﺍﻛﻪ ﺍﻟﺮﺴﻮﻢ ﺍﻟﻣﻔﺮﻮﻀﺔ ﻋﻠﻰ ﻣﺪﺍﺧﻴﻞ ﻮﻛﻼﺀ ﺍﻟﺑﻴﻊ ﺑﺎﻟﺠﻣﻠﺔ ﻟﻠﺧﻀﺮ       ,3500000.0,4000000.0,4000000.0
2024,Fonctionnement,recettes,40,10,00,40,40.10.40,Redevances sur les recettes des mandataires des halles aux poissons,ﺍﻟﺮﺴﻮﻢ ﺍﻟﻣﻔﺮﻮﻀﺔ ﻋﻠﻰ ﻣﺪﺍﺧﻴﻞ ﻮﻛﻼﺀ ﺃﺴﻮﺍﻖ ﺍﻟﺴﻣﻙ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,41,40.10.41,Redevances sur les halles aux peaux et cuir,ﺍﻟﺮﺴﻮﻢ ﺍﻟﻣﻔﺮﻮﻀﺔ ﻋﻠﻰ ﺃﺴﻮﺍﻖ ﺍﻟﺠﻠﻮﺪ,20000.0,20000.0,20000.0
2024,Fonctionnement,recettes,40,10,00,42,40.10.42,Produit du poids public et taxe de pesage et de mesurage,ﻣﻧﺘﻮﺝ ﺍﻟﻣﻮﺍﺯﻳﻦ ﺍﻟﻌﻣﻮﻣﻴﺔ ﻮﻀﺮﻳﺑﺔ ﺍﻟﻮﺯﻦ ﻮﺍﻟﻜﻴﻞ,100000.0,150000.0,150000.0
2024,Fonctionnement,recettes,40,10,00,43,40.10.43,Produit de lexploitation du service des eaux,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﻣﺼﻠﺤﺔ ﺍﺴﺘﻐﻼﻝ ﺍﻟﻣﻴﺎﻩ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,10,00,44,40.10.44,Produit de lexploitation du service de distribution de lénergie électrique,ﻣﻧﺘﻮﺝ ﺍﺴﺘﻐﻼﻝ ﻣﺼﻠﺤﺔ ﺗﻮﺯﻳﻊ ﺍﻟﻄﺎﻗﺔ ﺍﻟﻜﻬﺮﺑﺎﺋﻴﺔ  ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,10,00,45,40.10.45,Taxe sur les viandes foraines,ﺭﺴﻮﻢ ﻟﺤﻮﻢ ﺍﻷﺴﻮﺍﻖ,100.0,100.0,100.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total de larticle  10,,12926500.0,13566000.0,13566000.0
2024,Fonctionnement,recettes,40,20,00,0,40.20.00,Transport,ﺍﻟﻧﻘﻞ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,10,40.20.10,Recettes Fiscales,ﻣﺪﺍﺧﻴﻞ ﻀﺮﻳﺑﻴﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,11,40.20.11,Taxe sur les licences de taxis et de cars de transport public de voyageurs,ﻼﺕ ﺍﻟﻧﻘﻞ ﺍﻟﻌﺎﻢ ﻟﻠﻣﺴﺎﻓﺮﻳﻦ ﺍﻟﺮﺴﻢ ﺍﻟﻣﻔﺮﻮﺾ ﻋﻠﻰ ﺍﺴﺘﻐﻼﻝ ﺭﺧﺺ ﺴﻴﺎﺭﺍﺕ ﺍﻷﺠﺮﺓ ﻮﺤﺎﻓ,5000.0,20000.0,20000.0
2024,Fonctionnement,recettes,40,20,00,12,40.20.12,cm3 cylindrée est égale ou supérieure à 125 Taxe sur les motocyclettes dont la 125,     ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,15,40.20.15,Taxe additionnelle à la taxe spéciale annuelle sur les véhicules automobiles,ﺍﻟﺮﺴﻢ ﺍﻹﻀﺎﻓﻲ ﺇﻟﻰ ﺍﻟﺮﺴﻢ ﺍﻟﺴﻧﻮﻱ ﺍﻟﺧﺎﺺ ﻋﻠﻰ ﺍﻟﺴﻴﺎﺭﺍﺕ         ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,16,40.20.16,Taxe sur le transport public de voyageurs ca,ﺍﻟﺮﺴﻢ ﻋﻠﻰ ﺍﻟﻧﻘﻞ ﺍﻟﻌﻣﻮﻣﻲ ﻟﻠﻣﺴﺎﻓﺮﻳﻦ,170000.0,230000.0,230000.0
2024,Fonctionnement,recettes,40,20,00,20,40.20.20,Recettes Patrimoniales,ﻣﺪﺍﺧﻴﻞ ﺍﻷﻣﻼﻙ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,21,40.20.21,Concession pour transport urbain,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺍﻟﻧﻘﻞ ﺍﻟﺤﻀﺮﻱ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,20,00,22,40.20.22,Concession pour transport de viandes,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﻧﻘﻞ ﺍﻟﻠﺤﻮﻢ,50000.0,45000.0,45000.0
2024,Fonctionnement,recettes,40,20,00,23,40.20.23,Concession pour transport de poissons,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﻧﻘﻞ ﺍﻷﺴﻣﺎﻙ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,20,00,24,40.20.24,Concession pour lexploitation des aires et parcs de stationnement,ﺤﻖ ﺍﻹﻣﺘﻴﺎﺯ ﻓﻲ ﺍﺴﺘﻐﻼﻝ ﺴﺎﺤﺎﺕ ﻮﺃﻣﺎﻛﻦ ﺍﻟﻮﻗﻮﻑ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,20,00,30,40.20.30,Recettes des services rémunérés,ﻣﺪﺍﺧﻴﻞ ﻣﻘﺎﺑﻞ ﺍﻟﺧﺪﻣﺎﺕ ,0.0,0.0,0.0
2024,Fonctionnement,recettes,40,20,00,31,40.20.31,Produit de la gare routière,ﻣﻧﺘﻮﺝ ﺍﻟﻣﺤﻄﺔ ﺍﻟﻄﺮﻗﻴﺔ ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,20,00,32,40.20.32,Produit des garages à vélocipèdes et parc autos,ﻣﻧﺘﻮﺝ ﻣﺤﻄﺎﺕ ﻮﻗﻮﻑ ﺍﻟﺪﺭﺍﺠﺎﺕ ﻮﺍﻟﺴﻴﺎﺭﺍﺕ     ,100.0,100.0,100.0
2024,Fonctionnement,recettes,40,20,00,33,40.20.33,Droit de stationnement sur les véhicules affectés à un transport public de voyageurs,ﻣﻮﻣﻲ ﻟﻠﻣﺴﺎﻓﺮﻳﻦ ﻮﺍﺠﺑﺎﺕ ﺍﻟﻮﻗﻮﻑ ﺍﻟﻣﺘﺮﺗﺑﺔ ﻋﻦ ﺍﻟﺴﻴﺎﺭﺍﺕ ﺍﻟﻣﺧﺼﺼﺔ ﻟﻠﻧﻘﻞ ﺍﻟﻌ        ,100000.0,100000.0,100000.0
2024,Fonctionnement,recettes,40,20,00,34,40.20.34,Transport de viandes,ﻧﻘﻞ ﺍﻟﻠﺤﻮﻢ,100.0,100.0,100.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total de larticle  20,,325600.0,395600.0,395600.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total du chapitre  40,,13252100.0,13961600.0,13961600.0
2024,Fonctionnement,recettes,50,0,00,0,50.00.00,DOMAINE DE SOUTIEN,ﻣﺠﺎﻝ ﺍﻟﺪﻋﻢ,0.0,0.0,0.0
2024,Fonctionnement,recettes,50,10,00,0,50.10.00,Produits financiers,ﻣﻧﺘﻮﺠﺎﺕ ﻣﺎﻟﻴﺔ,0.0,0.0,0.0
2024,Fonctionnement,recettes,50,10,00,10,50.10.10,Produit des intérêts des fonds placés au trésor,ﻣﻧﺘﻮﺝ ﻓﺎﺋﺪﺓ ﺍﻷﻣﻮﺍﻝ ﺍﻟﻣﻮﺪﻋﺔ ﺑﺎﻟﺧﺰﻳﻧﺔ      ,1200000.0,1000000.0,1000000.0
2024,Fonctionnement,recettes,50,10,00,20,50.10.20,Produit des dividendes,ﻣﻧﺘﻮﺝ ﺍﻷﺭﺑﺎﺡ,0.0,0.0,0.0
2024,Fonctionnement,recettes,0,0,00,0,00.00.00,Total de larticle  10,,1200000.0,1000000.0,1000000.0
2024,Fonctionnement,recettes,50,20,00,0,50.20.00,Subventions,ﺇﻣﺪﺍﺪﺍﺕ,0.0,0.0,0.0
2024,Fonctionnement,recettes,50,20,00,10,50.20.10,Subvention de lEtat,,0.0,0.0,0.0
